stock_date,daily_return,prev_1day_mean_score,prev_1day_news_count
2016-08-11,2.0338397439215727,0.715233325958252,1.0
2016-08-12,5.5946418699640565,0.0,0.0
2016-08-15,-0.09517830100219671,0.0,0.0
2016-08-16,-0.6033603182709513,0.0,0.0
2016-08-17,-2.3163011296938207,0.0,0.0
2016-08-18,1.5535612680640964,0.0,0.0
2016-08-19,0.25764560220518096,0.8625754117965698,1.0
2016-08-22,0.4176039945643195,0.6342093348503113,1.0
2016-08-23,0.6238009100811404,0.0,0.0
2016-08-24,-1.5418871678097856,0.0,0.0
2016-08-25,-0.6619291820419093,0.8514463305473328,2.0
2016-08-26,0.8126148709189263,0.0,0.0
2016-08-29,-0.06448795673300589,0.0,0.0
2016-08-30,-0.5807351620726209,0.0,0.0
2016-08-31,-0.47055465668994767,0.0,0.0
2016-09-01,2.9507700879255694,0.0,0.0
2016-09-02,-0.9817936888391943,0.9568747282028198,1.0
2016-09-06,0.9435473218945001,0.0,0.0
2016-09-07,-1.473383000724049,0.0,0.0
2016-09-08,0.7235902393324167,0.5188468098640442,1.0
2016-09-09,-4.9808397667385655,0.0,0.0
2016-09-12,2.06652663149971,0.0,0.0
2016-09-13,-1.4485567536004829,0.948042243719101,2.0
2016-09-14,0.8852509120800045,0.9181653261184692,1.0
2016-09-15,3.7913922767641717,0.0,0.0
2016-09-16,0.23927050367809066,0.885469893614451,3.0
2016-09-19,1.320817712550193,0.7490500807762146,2.0
2016-09-20,-0.9109484380809385,0.0,0.0
2016-09-21,2.8055166199257853,0.948713481426239,1.0
2016-09-22,0.24668202053639288,0.0,0.0
2016-09-23,-0.10765875353780929,0.8579215407371521,2.0
2016-09-26,-0.9391819721239703,0.94099360704422,2.0
2016-09-27,3.419331480461718,0.94099360704422,1.0
2016-09-28,0.36068783749547695,0.0,0.0
2016-09-29,0.9284186921227455,0.7811403274536133,1.0
2016-09-30,1.6617280087350084,0.8375473022460938,1.0
2016-10-03,-0.10216642963933875,0.9402610659599304,1.0
2016-10-04,-0.2191361352199217,0.4849165380001068,1.0
2016-10-05,-0.10248855165286841,0.0,0.0
2016-10-06,-1.3044079228189953,0.8592945337295532,2.0
2016-10-07,-0.7276545666109913,0.9188148677349092,2.0
2016-10-10,0.37397301734367616,0.6385325193405151,1.0
2016-10-11,-1.445605416121576,0.6461639776825905,8.0
2016-10-12,0.45365504885936936,0.8862257222334544,15.0
2016-10-13,-1.6257756131873968,0.88616410891215,3.0
2016-10-14,0.9793439860535935,0.9728696942329408,1.0
2016-10-17,-0.5758464030641508,0.532750129699707,1.0
2016-10-18,1.5241564693022402,0.0,0.0
2016-10-19,-0.2101777581564046,0.0,0.0
2016-10-20,1.8955909599634335,0.0,0.0
2016-10-21,-0.2805193660420091,0.0,0.0
2016-10-24,4.693513520524051,0.0,0.0
2016-10-25,1.640499142405627,0.9315895636876425,3.0
2016-10-26,0.40351029390790494,0.8968114256858826,1.0
2016-10-27,-2.0510010859090766,0.0,0.0
2016-10-28,-0.16977374464682837,0.0,0.0
2016-10-31,0.8503393144446258,0.8915833234786987,1.0
2016-11-01,-2.965148437062104,0.8176568150520325,1.0
2016-11-02,-0.4199895601219694,0.0,0.0
2016-11-03,-1.16346603894264,0.0,0.0
2016-11-04,-0.5738675099624113,0.0,0.0
2016-11-07,5.475801239488787,0.90176060795784,2.0
2016-11-08,-0.15433815381292737,0.0,0.0
2016-11-09,-1.6863457143343363,0.0,0.0
2016-11-10,-3.130358288808943,0.0,0.0
2016-11-11,29.80669904540676,0.0,0.0
2016-11-14,-4.922128172638929,0.0,0.0
2016-11-15,3.0487817580571175,0.0,0.0
2016-11-16,6.311632956042246,0.0,0.0
2016-11-17,0.8294249820388622,0.0,0.0
2016-11-18,1.0498984807914669,0.0,0.0
2016-11-21,-0.40702770129388277,0.0,0.0
2016-11-22,0.720578980198483,0.0,0.0
2016-11-23,0.3417035854680561,0.0,0.0
2016-11-25,0.20219277821815762,0.0,0.0
2016-11-28,-0.053102334373245075,0.0,0.0
2016-11-29,-0.913828941633732,0.0,0.0
2016-11-30,-1.1260004521385536,0.7808082699775696,1.0
2016-12-01,-4.945773478799643,0.0,0.0
2016-12-02,0.924239257810866,0.0,0.0
2016-12-05,3.877890849149268,0.0,0.0
2016-12-06,1.64344828619849,0.0,0.0
2016-12-07,1.7989102102286436,0.0,0.0
2016-12-08,-1.6724560485451345,0.0,0.0
2016-12-09,-1.7757747068925633,0.0,0.0
2016-12-12,-2.4286704869759035,0.0,0.0
2016-12-13,1.7635897141423218,0.0,0.0
2016-12-14,5.791388061247815,0.0,0.0
2016-12-15,2.3431811437542027,0.0,0.0
2016-12-16,1.722217354270228,0.5023241639137268,1.0
2016-12-19,1.21501579054617,0.0,0.0
2016-12-20,3.483224325869494,0.0,0.0
